shotID,arenaAdjustedShotDistance,arenaAdjustedXCord,arenaAdjustedYCord,event,playerPositionThatDidEvent,season,shooterLeftRight,shooterName,shotType,team,teamCode,coords
964,29,-79,-27,SHOT,C,2021,L,Jared McCann,WRIST,AWAY,SEA,[-79&-27]
965,54,-40,-23,GOAL,C,2021,L,Jared McCann,WRIST,AWAY,SEA,[-40&-23]
966,30,59,-2,SHOT,C,2021,L,Jared McCann,WRIST,AWAY,SEA,[59&-2]
967,21,-73,-14,SHOT,C,2021,L,Jared McCann,SNAP,AWAY,SEA,[-73&-14]
968,52,38,-9,SHOT,C,2021,L,Jared McCann,SNAP,AWAY,SEA,[38&-9]
969,7.810249676,83,5,SHOT,C,2021,L,Jared McCann,WRIST,AWAY,SEA,[83&5]
970,11,78,0,MISS,C,2021,L,Jared McCann,TIP,AWAY,SEA,[78&0]
971,40.04996879,-49,2,MISS,C,2021,L,Jared McCann,SNAP,AWAY,SEA,[-49&2]
972,38.91015292,-54,-17,GOAL,C,2021,L,Jared McCann,WRIST,AWAY,SEA,[-54&-17]
973,46,48,21,SHOT,L,2021,L,Jared McCann,WRIST,HOME,SEA,[48&21]
974,56,40,27,MISS,L,2021,L,Jared McCann,SLAP,HOME,SEA,[40&27]
975,50,52,33,SHOT,L,2021,L,Jared McCann,WRIST,HOME,SEA,[52&33]
976,34,58,13,SHOT,L,2021,L,Jared McCann,WRIST,HOME,SEA,[58&13]
977,16,74,-4,SHOT,L,2021,L,Jared McCann,WRIST,HOME,SEA,[74&-4]
978,33,-65,-23,SHOT,L,2021,L,Jared McCann,WRIST,HOME,SEA,[-65&-23]
979,33,-70,-27,MISS,L,2021,L,Jared McCann,SLAP,HOME,SEA,[-70&-27]
980,54,-43,29,MISS,L,2021,L,Jared McCann,SNAP,HOME,SEA,[-43&29]
981,10,-80,-5,SHOT,L,2021,L,Jared McCann,WRIST,HOME,SEA,[-80&-5]
982,55,-41,-27,SHOT,L,2021,L,Jared McCann,WRIST,HOME,SEA,[-41&-27]
983,8.246211251,-81,2,GOAL,L,2021,L,Jared McCann,WRIST,HOME,SEA,[-81&2]
984,30,60,-7,GOAL,L,2021,L,Jared McCann,WRIST,HOME,SEA,[60&-7]
985,36,61,22,MISS,L,2021,L,Jared McCann,WRIST,HOME,SEA,[61&22]
986,10,-83,8,SHOT,L,2021,L,Jared McCann,BACK,HOME,SEA,[-83&8]
987,45,-44,3,SHOT,L,2021,L,Jared McCann,WRIST,HOME,SEA,[-44&3]
988,14,-77,8,SHOT,L,2021,L,Jared McCann,DEFL,HOME,SEA,[-77&8]
989,16,74,6,GOAL,L,2021,L,Jared McCann,WRIST,HOME,SEA,[74&6]
990,49,54,34,MISS,L,2021,L,Jared McCann,WRIST,HOME,SEA,[54&34]
991,43,-60,-32,SHOT,L,2021,L,Jared McCann,WRIST,HOME,SEA,[-60&-32]
992,14,77,7,GOAL,L,2021,L,Jared McCann,BACK,HOME,SEA,[77&7]
993,25,-64,-1,SHOT,L,2021,L,Jared McCann,WRIST,HOME,SEA,[-64&-1]
994,28,-74,24,MISS,L,2021,L,Jared McCann,SLAP,HOME,SEA,[-74&24]
995,41,73,38,SHOT,L,2021,L,Jared McCann,WRIST,HOME,SEA,[73&38]
996,43,-53,-23,GOAL,L,2021,L,Jared McCann,SNAP,HOME,SEA,[-53&-23]
997,43,-61,-32,MISS,L,2021,L,Jared McCann,WRIST,HOME,SEA,[-61&-32]
998,2.236067978,-87,-1,SHOT,L,2021,L,Jared McCann,WRIST,AWAY,SEA,[-87&-1]
999,37.20215048,-67,-30,MISS,L,2021,L,Jared McCann,WRIST,AWAY,SEA,[-67&-30]
1000,17,-77,12,MISS,L,2021,L,Jared McCann,BACK,AWAY,SEA,[-77&12]
1001,11,-78,2,SHOT,L,2021,L,Jared McCann,BACK,AWAY,SEA,[-78&2]
1002,41,52,-18,SHOT,L,2021,L,Jared McCann,SNAP,AWAY,SEA,[52&-18]
1003,40,75,-38,SHOT,L,2021,L,Jared McCann,SNAP,AWAY,SEA,[75&-38]
1004,46,-46,-17,SHOT,L,2021,L,Jared McCann,WRIST,AWAY,SEA,[-46&-17]
1005,11,-84,-10,GOAL,L,2021,L,Jared McCann,WRIST,AWAY,SEA,[-84&-10]
1006,15,74,0,GOAL,L,2021,L,Jared McCann,WRIST,AWAY,SEA,[74&0]
1007,46,53,28,MISS,L,2021,L,Jared McCann,SLAP,AWAY,SEA,[53&28]
1008,89,-5,30,SHOT,L,2021,L,Jared McCann,WRIST,AWAY,SEA,[-5&30]
1009,56,-33,-7,MISS,L,2021,L,Jared McCann,WRIST,AWAY,SEA,[-33&-7]
1010,5.099019514,88,5,SHOT,L,2021,L,Jared McCann,WRIST,AWAY,SEA,[88&5]
1011,29,60,4,SHOT,L,2021,L,Jared McCann,WRIST,AWAY,SEA,[60&4]
1012,14,76,-5,SHOT,C,2021,L,Jared McCann,TIP,HOME,SEA,[76&-5]
1013,34,-62,-21,SHOT,C,2021,L,Jared McCann,WRIST,HOME,SEA,[-62&-21]
1014,52,-37,-1,SHOT,C,2021,L,Jared McCann,SLAP,HOME,SEA,[-37&-1]
1015,22,69,9,MISS,C,2021,L,Jared McCann,TIP,HOME,SEA,[69&9]
1016,62,37,34,SHOT,C,2021,L,Jared McCann,WRIST,HOME,SEA,[37&34]
1017,36,66,28,SHOT,C,2021,L,Jared McCann,WRIST,HOME,SEA,[66&28]
1018,42,54,-24,SHOT,C,2021,L,Jared McCann,WRIST,HOME,SEA,[54&-24]
1019,12,-81,-9,MISS,C,2021,L,Jared McCann,DEFL,HOME,SEA,[-81&-9]
1020,39,57,22,SHOT,C,2021,L,Jared McCann,WRIST,HOME,SEA,[57&22]
1021,42,-51,-19,SHOT,C,2021,L,Jared McCann,WRIST,HOME,SEA,[-51&-19]
1022,13,-77,-6,SHOT,C,2021,L,Jared McCann,BACK,HOME,SEA,[-77&-6]
1023,41,74,38,MISS,C,2021,L,Jared McCann,WRIST,HOME,SEA,[74&38]
1024,43,53,23,MISS,C,2021,L,Jared McCann,WRIST,HOME,SEA,[53&23]
1025,44,56,-29,MISS,C,2021,L,Jared McCann,SLAP,HOME,SEA,[56&-29]
1026,35,60,20,SHOT,C,2021,L,Jared McCann,SLAP,HOME,SEA,[60&20]
1027,28,-70,21,SHOT,C,2021,L,Jared McCann,WRIST,HOME,SEA,[-70&21]
1028,4.472135955,-87,-4,MISS,C,2021,L,Jared McCann,TIP,HOME,SEA,[-87&-4]
1029,23,-66,-3,GOAL,C,2021,L,Jared McCann,WRIST,HOME,SEA,[-66&-3]
1030,9.486832981,80,-3,SHOT,C,2021,L,Jared McCann,SNAP,HOME,SEA,[80&-3]
1031,47,42,-2,MISS,C,2021,L,Jared McCann,SLAP,HOME,SEA,[42&-2]
1032,18,73,-8,MISS,C,2021,L,Jared McCann,WRIST,HOME,SEA,[73&-8]
1033,19,73,-10,SHOT,C,2021,L,Jared McCann,BACK,HOME,SEA,[73&-10]
1034,19.10497317,-70,-2,SHOT,C,2021,L,Jared McCann,WRIST,AWAY,SEA,[-70&-2]
1035,14.4222051,-81,12,SHOT,C,2021,L,Jared McCann,BACK,AWAY,SEA,[-81&12]
1036,14.86606875,84,14,SHOT,C,2021,L,Jared McCann,WRIST,AWAY,SEA,[84&14]
1037,17.69180601,76,12,MISS,C,2021,L,Jared McCann,TIP,AWAY,SEA,[76&12]
1038,5,86,-4,SHOT,C,2021,L,Jared McCann,WRIST,AWAY,SEA,[86&-4]
1039,34.05877273,-63,22,SHOT,C,2021,L,Jared McCann,WRIST,AWAY,SEA,[-63&22]
1040,60,-29,-4,MISS,C,2021,L,Jared McCann,SLAP,AWAY,SEA,[-29&-4]
1041,42,-57,27,SHOT,C,2021,L,Jared McCann,SLAP,AWAY,SEA,[-57&27]
1042,35,76,32,SHOT,C,2021,L,Jared McCann,WRIST,AWAY,SEA,[76&32]
1043,35,79,34,SHOT,C,2021,L,Jared McCann,SNAP,AWAY,SEA,[79&34]
1044,13,-83,12,SHOT,C,2021,L,Jared McCann,WRIST,AWAY,SEA,[-83&12]
1045,10,79,3,GOAL,C,2021,L,Jared McCann,WRIST,HOME,SEA,[79&3]
1046,20,-74,13,SHOT,C,2021,L,Jared McCann,SNAP,HOME,SEA,[-74&13]
1047,14,-75,-1,SHOT,C,2021,L,Jared McCann,BACK,HOME,SEA,[-75&-1]
1048,40,64,-31,MISS,C,2021,L,Jared McCann,WRIST,HOME,SEA,[64&-31]
1049,41,-53,-19,SHOT,C,2021,L,Jared McCann,WRIST,HOME,SEA,[-53&-19]
1050,34,77,32,MISS,C,2021,L,Jared McCann,WRIST,HOME,SEA,[77&32]
1051,13,-81,-10,SHOT,L,2021,L,Jared McCann,WRIST,HOME,SEA,[-81&-10]
1052,8.062257748,-81,1,MISS,L,2021,L,Jared McCann,BACK,HOME,SEA,[-81&1]
1053,26,-63,-1,SHOT,L,2021,L,Jared McCann,WRIST,HOME,SEA,[-63&-1]
1054,33,-57,-9,SHOT,L,2021,L,Jared McCann,SLAP,HOME,SEA,[-57&-9]
1055,7.071067812,82,-1,GOAL,L,2021,L,Jared McCann,TIP,HOME,SEA,[82&-1]
1056,47,53,-30,SHOT,C,2021,L,Jared McCann,WRIST,HOME,SEA,[53&-30]
1057,39,57,23,SHOT,C,2021,L,Jared McCann,WRIST,HOME,SEA,[57&23]
1058,54,51,-39,SHOT,C,2021,L,Jared McCann,WRIST,HOME,SEA,[51&-39]
1059,27,86,27,SHOT,C,2021,L,Jared McCann,WRIST,HOME,SEA,[86&27]
1060,16,85,-15,SHOT,C,2021,L,Jared McCann,WRIST,AWAY,SEA,[85&-15]
1061,51,54,-37,SHOT,C,2021,L,Jared McCann,WRIST,AWAY,SEA,[54&-37]
1062,18,71,0,MISS,C,2021,L,Jared McCann,TIP,AWAY,SEA,[71&0]
1063,51,-56,-39,SHOT,C,2021,L,Jared McCann,WRIST,AWAY,SEA,[-56&-39]
1064,51,-61,-43,GOAL,C,2021,L,Jared McCann,WRIST,AWAY,SEA,[-61&-43]
1065,36,-53,-4,SHOT,C,2021,L,Jared McCann,SLAP,AWAY,SEA,[-53&-4]
1066,35,55,-7,SHOT,C,2021,L,Jared McCann,WRIST,AWAY,SEA,[55&-7]
1067,12,78,4,MISS,C,2021,L,Jared McCann,WRIST,AWAY,SEA,[78&4]
1068,12,77,-2,MISS,C,2021,L,Jared McCann,TIP,AWAY,SEA,[77&-2]
1069,34,56,6,SHOT,C,2021,L,Jared McCann,WRIST,AWAY,SEA,[56&6]
1070,9.219544457,87,9,SHOT,C,2021,L,Jared McCann,WRIST,AWAY,SEA,[87&9]
1071,18,-79,15,GOAL,L,2021,L,Jared McCann,SNAP,AWAY,SEA,[-79&15]
1072,19,-71,-6,MISS,L,2021,L,Jared McCann,BACK,AWAY,SEA,[-71&-6]
1073,9.219544457,83,-7,SHOT,L,2021,L,Jared McCann,BACK,AWAY,SEA,[83&-7]
1074,35,61,-21,SHOT,L,2021,L,Jared McCann,SLAP,AWAY,SEA,[61&-21]
1075,33,65,-23,SHOT,L,2021,L,Jared McCann,SLAP,AWAY,SEA,[65&-23]
1076,32,62,-17,MISS,L,2021,L,Jared McCann,WRIST,AWAY,SEA,[62&-17]
1077,31,-61,14,SHOT,C,2021,L,Jared McCann,SNAP,AWAY,SEA,[-61&14]
1078,33,-64,22,MISS,C,2021,L,Jared McCann,SNAP,AWAY,SEA,[-64&22]
1079,24,-78,21,MISS,C,2021,L,Jared McCann,WRIST,AWAY,SEA,[-78&21]
1080,44,-50,21,MISS,L,2021,L,Jared McCann,WRIST,HOME,SEA,[-50&21]
1081,31,-64,19,MISS,L,2021,L,Jared McCann,SLAP,HOME,SEA,[-64&19]
1082,31,-66,21,SHOT,L,2021,L,Jared McCann,SLAP,HOME,SEA,[-66&21]
1083,34,69,28,SHOT,L,2021,L,Jared McCann,WRIST,HOME,SEA,[69&28]
1084,34,58,-14,MISS,L,2021,L,Jared McCann,SLAP,HOME,SEA,[58&-14]
1085,18,77,-13,SHOT,C,2021,L,Jared McCann,SLAP,HOME,SEA,[77&-13]
1086,40,58,-26,SHOT,C,2021,L,Jared McCann,SLAP,HOME,SEA,[58&-26]
1087,28,-68,-18,MISS,C,2021,L,Jared McCann,WRIST,HOME,SEA,[-68&-18]
1088,27,68,-17,MISS,C,2021,L,Jared McCann,WRIST,HOME,SEA,[68&-17]
1089,21,-69,-7,SHOT,C,2021,L,Jared McCann,WRIST,HOME,SEA,[-69&-7]
1090,46,-48,21,MISS,C,2021,L,Jared McCann,SLAP,HOME,SEA,[-48&21]
1091,38,57,20,MISS,C,2021,L,Jared McCann,WRIST,HOME,SEA,[57&20]
1092,30,-81,-29,SHOT,C,2021,L,Jared McCann,WRIST,HOME,SEA,[-81&-29]
1093,35,54,-1,MISS,C,2021,L,Jared McCann,WRIST,HOME,SEA,[54&-1]
1094,20,69,0,SHOT,C,2021,L,Jared McCann,WRIST,HOME,SEA,[69&0]
1095,40,56,-23,GOAL,C,2021,L,Jared McCann,SLAP,HOME,SEA,[56&-23]
1096,20,-76,15,SHOT,L,2021,L,Jared McCann,WRIST,AWAY,SEA,[-76&15]
1097,22,-78,-19,MISS,L,2021,L,Jared McCann,WRIST,AWAY,SEA,[-78&-19]
1098,40,55,21,MISS,L,2021,L,Jared McCann,SNAP,AWAY,SEA,[55&21]
1099,38,69,32,SHOT,L,2021,L,Jared McCann,SNAP,AWAY,SEA,[69&32]
1100,46,-49,23,MISS,L,2021,L,Jared McCann,SNAP,AWAY,SEA,[-49&23]
1101,49,-57,37,SHOT,L,2021,L,Jared McCann,SNAP,AWAY,SEA,[-57&37]
1102,44,-49,18,SHOT,L,2021,L,Jared McCann,WRIST,AWAY,SEA,[-49&18]
1103,12,-78,4,GOAL,L,2021,L,Jared McCann,TIP,AWAY,SEA,[-78&4]
1104,12,77,1,SHOT,L,2021,L,Jared McCann,WRIST,AWAY,SEA,[77&1]
1105,42,52,20,MISS,L,2021,L,Jared McCann,WRIST,AWAY,SEA,[52&20]
1106,40,69,35,MISS,L,2021,L,Jared McCann,WRIST,AWAY,SEA,[69&35]
1107,29,-60,-4,GOAL,L,2021,L,Jared McCann,WRIST,AWAY,SEA,[-60&-4]
1108,47,-70,-43,MISS,L,2021,L,Jared McCann,WRIST,AWAY,SEA,[-70&-43]
1109,52,50,34,SHOT,L,2021,L,Jared McCann,WRIST,AWAY,SEA,[50&34]
1110,11,-79,-3,SHOT,L,2021,L,Jared McCann,DEFL,AWAY,SEA,[-79&-3]
1111,25,64,2,MISS,L,2021,L,Jared McCann,WRIST,AWAY,SEA,[64&2]
1112,51,40,-16,MISS,L,2021,L,Jared McCann,WRIST,AWAY,SEA,[40&-16]
1113,44,-54,27,SHOT,L,2021,L,Jared McCann,SLAP,AWAY,SEA,[-54&27]
1114,41,54,21,SHOT,L,2021,L,Jared McCann,WRIST,AWAY,SEA,[54&21]
1115,41,64,-33,MISS,L,2021,L,Jared McCann,WRIST,AWAY,SEA,[64&-33]
1116,24,-84,23,GOAL,L,2021,L,Jared McCann,SNAP,AWAY,SEA,[-84&23]
1117,12,77,-1,MISS,C,2021,L,Jared McCann,DEFL,HOME,SEA,[77&-1]
1118,20,-72,-11,SHOT,C,2021,L,Jared McCann,WRIST,HOME,SEA,[-72&-11]
1119,16,-74,5,MISS,C,2021,L,Jared McCann,TIP,AWAY,SEA,[-74&5]
1120,51,38,-3,SHOT,C,2021,L,Jared McCann,WRIST,AWAY,SEA,[38&-3]
1121,47,-51,27,SHOT,C,2021,L,Jared McCann,SLAP,AWAY,SEA,[-51&27]
1122,20,-75,-15,SHOT,C,2021,L,Jared McCann,SNAP,AWAY,SEA,[-75&-15]
1123,11,-88,11,SHOT,C,2021,L,Jared McCann,WRIST,HOME,SEA,[-88&11]
1124,36,-59,-19,SHOT,C,2021,L,Jared McCann,SLAP,HOME,SEA,[-59&-19]
1125,44,58,-31,SHOT,C,2021,L,Jared McCann,SLAP,HOME,SEA,[58&-31]
1126,40,67,-34,GOAL,C,2021,L,Jared McCann,SNAP,HOME,SEA,[67&-34]
1127,38,55,16,SHOT,L,2021,L,Jared McCann,WRIST,AWAY,SEA,[55&16]
1128,16,-83,-15,SHOT,L,2021,L,Jared McCann,WRIST,AWAY,SEA,[-83&-15]
1129,24,-65,0,MISS,L,2021,L,Jared McCann,WRIST,AWAY,SEA,[-65&0]
1130,12,77,-2,SHOT,L,2021,L,Jared McCann,WRIST,AWAY,SEA,[77&-2]
1131,53,44,27,MISS,L,2021,L,Jared McCann,SLAP,AWAY,SEA,[44&27]
1132,56,33,1,SHOT,L,2021,L,Jared McCann,SLAP,AWAY,SEA,[33&1]
1133,21,70,-9,SHOT,L,2021,L,Jared McCann,WRIST,AWAY,SEA,[70&-9]
1134,7.810249676,83,5,GOAL,L,2021,L,Jared McCann,SNAP,AWAY,SEA,[83&5]
1135,43,49,15,MISS,L,2021,L,Jared McCann,WRIST,AWAY,SEA,[49&15]
1136,48,43,-13,SHOT,L,2021,L,Jared McCann,WRIST,AWAY,SEA,[43&-13]
1137,32,-58,-9,SHOT,L,2021,L,Jared McCann,WRIST,AWAY,SEA,[-58&-9]
1138,20,-69,3,SHOT,L,2021,L,Jared McCann,DEFL,AWAY,SEA,[-69&3]
1139,22,73,-16,SHOT,L,2021,L,Jared McCann,WRIST,AWAY,SEA,[73&-16]
1140,43,50,19,SHOT,L,2021,L,Jared McCann,WRIST,AWAY,SEA,[50&19]
1141,13,78,-7,MISS,L,2021,L,Jared McCann,DEFL,AWAY,SEA,[78&-7]
1142,43,55,-26,SHOT,L,2021,L,Jared McCann,WRIST,AWAY,SEA,[55&-26]
1143,63,38,-37,SHOT,L,2021,L,Jared McCann,WRIST,AWAY,SEA,[38&-37]
1144,48,47,-23,MISS,L,2021,L,Jared McCann,WRIST,AWAY,SEA,[47&-23]
1145,37,52,0,MISS,C,2021,L,Jared McCann,WRIST,HOME,SEA,[52&0]
1146,22,67,0,SHOT,C,2021,L,Jared McCann,DEFL,HOME,SEA,[67&0]
1147,8.544003745,-86,8,MISS,C,2021,L,Jared McCann,BACK,HOME,SEA,[-86&8]
1148,21,-68,4,MISS,C,2021,L,Jared McCann,DEFL,HOME,SEA,[-68&4]
1149,55,-46,-35,SHOT,C,2021,L,Jared McCann,WRIST,HOME,SEA,[-46&-35]
1150,40,-58,25,SHOT,C,2021,L,Jared McCann,WRIST,HOME,SEA,[-58&25]
1151,58,-33,16,SHOT,C,2021,L,Jared McCann,WRIST,HOME,SEA,[-33&16]
1152,51,54,37,MISS,L,2021,L,Jared McCann,WRIST,AWAY,SEA,[54&37]
1153,52,-56,-40,SHOT,L,2021,L,Jared McCann,WRIST,AWAY,SEA,[-56&-40]
1154,11,-80,-7,MISS,L,2021,L,Jared McCann,TIP,AWAY,SEA,[-80&-7]
1155,50,42,16,SHOT,L,2021,L,Jared McCann,WRIST,AWAY,SEA,[42&16]
1156,45,50,23,SHOT,L,2021,L,Jared McCann,WRIST,AWAY,SEA,[50&23]
1157,42,70,37,SHOT,L,2021,L,Jared McCann,SNAP,AWAY,SEA,[70&37]
1158,39,74,36,SHOT,L,2021,L,Jared McCann,SNAP,AWAY,SEA,[74&36]
1159,38,-55,-17,SHOT,L,2021,L,Jared McCann,WRIST,AWAY,SEA,[-55&-17]
1160,30,-61,11,SHOT,L,2021,L,Jared McCann,WRIST,AWAY,SEA,[-61&11]
1161,46,68,41,SHOT,L,2021,L,Jared McCann,WRIST,AWAY,SEA,[68&41]
1162,17,-76,11,SHOT,L,2021,L,Jared McCann,WRIST,AWAY,SEA,[-76&11]
1163,22,-69,9,GOAL,L,2021,L,Jared McCann,WRIST,AWAY,SEA,[-69&9]
1164,61,-38,-33,SHOT,L,2021,L,Jared McCann,WRIST,AWAY,SEA,[-38&-33]
1165,34,-56,-9,GOAL,L,2021,L,Jared McCann,WRIST,AWAY,SEA,[-56&-9]
1166,39,-58,-24,SHOT,L,2021,L,Jared McCann,WRIST,AWAY,SEA,[-58&-24]
1167,48,-58,-36,SHOT,L,2021,L,Jared McCann,SNAP,AWAY,SEA,[-58&-36]
1168,35,63,23,SHOT,L,2021,L,Jared McCann,WRIST,HOME,SEA,[63&23]
1169,6.32455532,87,-6,SHOT,L,2021,L,Jared McCann,WRIST,HOME,SEA,[87&-6]
1170,36,-62,-24,SHOT,L,2021,L,Jared McCann,WRIST,HOME,SEA,[-62&-24]
1171,23,-77,-20,MISS,L,2021,L,Jared McCann,SNAP,HOME,SEA,[-77&-20]
1172,60,36,-28,SHOT,L,2021,L,Jared McCann,WRIST,HOME,SEA,[36&-28]
1173,14,75,0,SHOT,L,2021,L,Jared McCann,BACK,HOME,SEA,[75&0]
1174,14,75,0,SHOT,C,2021,L,Jared McCann,BACK,HOME,SEA,[75&0]
1175,47,53,30,MISS,C,2021,L,Jared McCann,WRIST,HOME,SEA,[53&30]
1176,35,-54,-5,SHOT,C,2021,L,Jared McCann,WRIST,HOME,SEA,[-54&-5]
1177,27,-64,10,MISS,C,2021,L,Jared McCann,WRIST,HOME,SEA,[-64&10]
1178,49,-40,1,SHOT,C,2021,L,Jared McCann,WRIST,HOME,SEA,[-40&1]
1179,24,65,2,MISS,C,2021,L,Jared McCann,DEFL,HOME,SEA,[65&2]
1180,37,-58,-20,SHOT,L,2021,L,Jared McCann,WRIST,AWAY,SEA,[-58&-20]
1181,43,-51,-20,SHOT,L,2021,L,Jared McCann,SLAP,AWAY,SEA,[-51&-20]
1182,22,71,12,SHOT,L,2021,L,Jared McCann,WRIST,AWAY,SEA,[71&12]
1183,15,-75,6,SHOT,L,2021,L,Jared McCann,WRIST,AWAY,SEA,[-75&6]
1184,56,47,-38,MISS,L,2021,L,Jared McCann,WRIST,AWAY,SEA,[47&-38]
1185,48.27007354,58,37,MISS,L,2021,L,Jared McCann,SNAP,AWAY,SEA,[58&37]
1186,8.94427191,-81,4,SHOT,L,2021,L,Jared McCann,TIP,AWAY,SEA,[-81&4]
1187,40.49691346,-67,-34,MISS,L,2021,L,Jared McCann,WRIST,AWAY,SEA,[-67&-34]
1188,13.89244399,77,7,GOAL,L,2021,L,Jared McCann,WRIST,AWAY,SEA,[77&7]
1189,43,57,-28,SHOT,L,2021,L,Jared McCann,WRIST,HOME,SEA,[57&-28]
1190,25,66,10,SHOT,L,2021,L,Jared McCann,SNAP,HOME,SEA,[66&10]
1191,39,59,25,MISS,L,2021,L,Jared McCann,WRIST,HOME,SEA,[59&25]
1192,33,63,21,GOAL,L,2021,L,Jared McCann,SNAP,HOME,SEA,[63&21]
1193,39,53,15,SHOT,L,2021,L,Jared McCann,WRIST,HOME,SEA,[53&15]
1194,26,63,4,MISS,L,2021,L,Jared McCann,WRIST,HOME,SEA,[63&4]
1195,66,31,-32,MISS,D,2021,L,Jeremy Lauzon,WRIST,AWAY,SEA,[31&-32]
1196,55,-39,-23,SHOT,D,2021,L,Jeremy Lauzon,WRIST,AWAY,SEA,[-39&-23]
1197,55,-38,-20,SHOT,D,2021,L,Jeremy Lauzon,WRIST,AWAY,SEA,[-38&-20]
1198,59,32,16,SHOT,D,2021,L,Jeremy Lauzon,WRIST,AWAY,SEA,[32&16]
1199,61,-33,-24,SHOT,D,2021,L,Jeremy Lauzon,SLAP,AWAY,SEA,[-33&-24]
1200,50,-50,-31,MISS,D,2021,L,Jeremy Lauzon,WRIST,HOME,SEA,[-50&-31]
1201,58,35,20,MISS,D,2021,L,Jeremy Lauzon,WRIST,HOME,SEA,[35&20]
1202,42,-51,-18,SHOT,D,2021,L,Jeremy Lauzon,SLAP,HOME,SEA,[-51&-18]
1203,61,-37,-32,MISS,D,2021,L,Jeremy Lauzon,WRIST,HOME,SEA,[-37&-32]
1204,55,-37,-17,SHOT,D,2021,L,Jeremy Lauzon,SLAP,HOME,SEA,[-37&-17]
1205,60,36,29,MISS,D,2021,L,Jeremy Lauzon,WRIST,HOME,SEA,[36&29]
1206,28,77,-25,SHOT,D,2021,L,Jeremy Lauzon,WRIST,AWAY,SEA,[77&-25]
1207,63,-33,-28,SHOT,D,2021,L,Jeremy Lauzon,WRIST,HOME,SEA,[-33&-28]
1208,64,-37,38,SHOT,D,2021,L,Jeremy Lauzon,WRIST,AWAY,SEA,[-37&38]
1209,60,-32,-20,MISS,D,2021,L,Jeremy Lauzon,SLAP,AWAY,SEA,[-32&-20]
1210,64,-33,-30,SHOT,D,2021,L,Jeremy Lauzon,WRIST,HOME,SEA,[-33&-30]
1211,57,-34,-13,SHOT,D,2021,L,Jeremy Lauzon,WRIST,HOME,SEA,[-34&-13]
1212,37,52,2,SHOT,D,2021,L,Jeremy Lauzon,SNAP,HOME,SEA,[52&2]
1213,61,33,25,SHOT,D,2021,L,Jeremy Lauzon,SLAP,HOME,SEA,[33&25]
1214,63,32,27,SHOT,D,2021,L,Jeremy Lauzon,WRIST,HOME,SEA,[32&27]
1215,13,80,9,SHOT,D,2021,L,Jeremy Lauzon,BACK,HOME,SEA,[80&9]
1216,30,64,16,SHOT,D,2021,L,Jeremy Lauzon,WRIST,HOME,SEA,[64&16]
1217,61,-32,-23,MISS,D,2021,L,Jeremy Lauzon,WRIST,HOME,SEA,[-32&-23]
1218,39,-56,-21,SHOT,D,2021,L,Jeremy Lauzon,WRIST,HOME,SEA,[-56&-21]
1219,54.64430437,-44,-31,SHOT,D,2021,L,Jeremy Lauzon,WRIST,AWAY,SEA,[-44&-31]
1220,60.92618485,33,24,SHOT,D,2021,L,Jeremy Lauzon,WRIST,AWAY,SEA,[33&24]
1221,62,34,29,MISS,D,2021,L,Jeremy Lauzon,SNAP,AWAY,SEA,[34&29]
1222,61,-35,-28,SHOT,D,2021,L,Jeremy Lauzon,WRIST,AWAY,SEA,[-35&-28]
1223,40,61,28,SHOT,D,2021,L,Jeremy Lauzon,WRIST,HOME,SEA,[61&28]
1224,64,32,28,MISS,D,2021,L,Jeremy Lauzon,WRIST,HOME,SEA,[32&28]
1225,37,-52,-6,SHOT,D,2021,L,Jeremy Lauzon,SLAP,HOME,SEA,[-52&-6]
1226,50.009999,-40,10,SHOT,D,2021,L,Jeremy Lauzon,SLAP,AWAY,SEA,[-40&10]
1227,48.7954916,-54,34,SHOT,D,2021,L,Jeremy Lauzon,WRIST,AWAY,SEA,[-54&34]
1228,60,-33,22,MISS,D,2021,L,Jeremy Lauzon,SLAP,HOME,SEA,[-33&22]
1229,48,56,35,SHOT,D,2021,L,Jeremy Lauzon,WRIST,HOME,SEA,[56&35]
1230,57,-41,31,SHOT,D,2021,L,Jeremy Lauzon,WRIST,HOME,SEA,[-41&31]
1231,59,-36,-25,MISS,D,2021,L,Jeremy Lauzon,WRIST,HOME,SEA,[-36&-25]
1232,65,31,30,MISS,D,2021,L,Jeremy Lauzon,WRIST,HOME,SEA,[31&30]
1233,61,32,22,SHOT,D,2021,L,Jeremy Lauzon,SLAP,HOME,SEA,[32&22]
1234,54,47,34,GOAL,D,2021,L,Jeremy Lauzon,WRIST,HOME,SEA,[47&34]
1235,59,35,-23,MISS,D,2021,L,Jeremy Lauzon,WRIST,AWAY,SEA,[35&-23]
1236,49,-40,0,SHOT,D,2021,L,Jeremy Lauzon,SLAP,AWAY,SEA,[-40&0]
1237,58,32,13,MISS,D,2021,L,Jeremy Lauzon,SLAP,HOME,SEA,[32&13]
1238,55,-36,-15,SHOT,D,2021,L,Jeremy Lauzon,SLAP,HOME,SEA,[-36&-15]
1239,65,-32,31,SHOT,D,2021,L,Jeremy Lauzon,WRIST,AWAY,SEA,[-32&31]
1240,44,54,26,MISS,D,2021,L,Jeremy Lauzon,WRIST,AWAY,SEA,[54&26]
1241,60,32,18,SHOT,D,2021,L,Jeremy Lauzon,WRIST,AWAY,SEA,[32&18]
